,record_id,user_id,age,gender,region_name,urban_level,is_internet_user,isp,connection_type,tariff_name,daily_hours,usage_purpose,monthly_cost_egp,download_speed_mbps,year,Reason_Not_Using_Internet,Age_Group,Internet_Speed_In_Region
2848,2849,2849,52,Male,Delta,0.6,0,WE,,,0.0,,0,0,2021,Low digital literacy,45-54,14.0
2849,2850,2850,24,Female,Upper Egypt,0.4,1,WE,Fixed Broadband,WE Start,5.8,Social Media,140,10,2022,IS_Internet_User,15-24,12.0
2850,2851,2851,22,Female,Delta,0.6,1,Orange,Fixed Broadband,Orange Home,5.6,Gaming,180,30,2017,IS_Internet_User,15-24,14.0
2851,2852,2852,61,Female,Delta,0.6,0,WE,,,0.0,,0,0,2019,Low digital literacy,55+,14.0
2852,2853,2853,34,Female,Upper Egypt,0.4,1,Orange,Fixed Broadband,Orange Home,5.9,Social Media,180,30,2022,IS_Internet_User,25-34,12.0
2853,2854,2854,22,Male,Upper Egypt,0.4,1,Etisalat,Mobile Data,Etisalat Mix 20GB,5.7,Gaming,130,15,2018,IS_Internet_User,15-24,12.0
2854,2855,2855,37,Female,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 20GB,4.7,Work,120,10,2020,IS_Internet_User,35-44,12.0
2855,2856,2856,19,Female,Giza,0.9,1,Orange,Mobile Data,Orange Go 40GB,5.0,Social Media,240,25,2017,IS_Internet_User,15-24,17.1
2856,2857,2857,73,Male,Cairo,0.95,1,Vodafone,Mobile Data,Vodafone Red 80GB,2.0,News,450,40,2018,IS_Internet_User,55+,15.8
2857,2858,2858,48,Male,Upper Egypt,0.4,0,No is Sim Owner,,,0.0,,0,0,2015,Cannot afford device,45-54,12.0
2858,2859,2859,45,Male,Delta,0.6,1,WE,Fixed Broadband,WE Gold,4.7,News,700,100,2020,IS_Internet_User,45-54,14.0
2859,2860,2860,48,Female,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 80GB,2.9,Communication,450,40,2023,IS_Internet_User,45-54,14.0
2860,2861,2861,19,Female,Cairo,0.95,1,WE,Mobile Data,WE Mobile 20GB,5.3,Streaming,120,10,2022,IS_Internet_User,15-24,15.8
2861,2862,2862,38,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 20GB,5.1,Work,120,10,2022,IS_Internet_User,35-44,14.0
2862,2863,2863,30,Male,Upper Egypt,0.4,1,WE,Fixed Broadband,WE Gold,6.6,Work,700,100,2016,IS_Internet_User,25-34,12.0
2863,2864,2864,47,Female,Delta,0.6,1,Etisalat,Mobile Data,Etisalat Mix 40GB,3.9,News,230,25,2015,IS_Internet_User,45-54,14.0
2864,2865,2865,18,Male,Giza,0.9,1,Vodafone,Fixed Broadband,Vodafone Max,8.4,Social Media,650,100,2015,IS_Internet_User,15-24,17.1
2865,2866,2866,59,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 20GB,2.2,News,120,10,2022,IS_Internet_User,55+,17.1
2866,2867,2867,15,Female,Cairo,0.95,1,WE,Mobile Data,WE Mobile 40GB,6.7,Social Media,200,20,2017,IS_Internet_User,15-24,15.8
2867,2868,2868,62,Male,Delta,0.6,0,WE,,,0.0,,0,0,2018,No internet coverage,55+,14.0
2868,2869,2869,31,Male,Cairo,0.95,1,Etisalat,Fixed Broadband,Etisalat Extreme,6.8,Work,620,100,2016,IS_Internet_User,25-34,15.8
2869,2870,2870,20,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 20GB,7.3,Social Media,120,10,2015,IS_Internet_User,15-24,14.0
2870,2871,2871,20,Male,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 20GB,6.3,Streaming,120,10,2023,IS_Internet_User,15-24,13.7
2871,2872,2872,30,Female,Delta,0.6,1,Etisalat,Fixed Broadband,Etisalat Extreme,5.7,Social Media,620,100,2024,IS_Internet_User,25-34,14.0
2872,2873,2873,69,Female,Alexandria,0.92,1,Etisalat,Mobile Data,Etisalat Mix 80GB,2.9,Communication,410,40,2023,IS_Internet_User,55+,13.7
2873,2874,2874,43,Female,Cairo,0.95,1,Etisalat,Fixed Broadband,Etisalat Power,3.7,Streaming,340,50,2023,IS_Internet_User,35-44,15.8
2874,2875,2875,74,Male,Cairo,0.95,1,Vodafone,Fixed Broadband,Vodafone Plus,3.3,Communication,350,50,2023,IS_Internet_User,55+,15.8
2875,2876,2876,54,Female,Cairo,0.95,1,WE,Mobile Data,WE Mobile 80GB,3.7,Communication,350,30,2015,IS_Internet_User,45-54,15.8
2876,2877,2877,58,Male,Cairo,0.95,1,WE,Fixed Broadband,WE Gold,3.6,News,700,100,2017,IS_Internet_User,55+,15.8
2877,2878,2878,53,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 20GB,3.0,Communication,120,10,2017,IS_Internet_User,45-54,17.1
2878,2879,2879,17,Female,Cairo,0.95,1,Vodafone,Mobile Data,Vodafone Red 40GB,4.9,Gaming,260,25,2018,IS_Internet_User,15-24,15.8
2879,2880,2880,37,Female,Upper Egypt,0.4,1,Orange,Mobile Data,Orange Go 80GB,5.5,Streaming,420,40,2020,IS_Internet_User,35-44,12.0
2880,2881,2881,24,Male,Cairo,0.95,1,Orange,Mobile Data,Orange Go 20GB,6.5,Social Media,140,15,2017,IS_Internet_User,15-24,15.8
2881,2882,2882,15,Male,Upper Egypt,0.4,1,Orange,Mobile Data,Orange Go 40GB,6.7,Social Media,240,25,2018,IS_Internet_User,15-24,12.0
2882,2883,2883,37,Male,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 40GB,3.5,Streaming,200,20,2016,IS_Internet_User,35-44,13.7
2883,2884,2884,38,Female,Cairo,0.95,1,Etisalat,Mobile Data,Etisalat Mix 20GB,4.1,News,130,15,2020,IS_Internet_User,35-44,15.8
2884,2885,2885,56,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 20GB,2.2,News,120,10,2020,IS_Internet_User,55+,17.1
2885,2886,2886,54,Female,Upper Egypt,0.4,1,Vodafone,Mobile Data,Vodafone Red 40GB,3.2,Communication,260,25,2024,IS_Internet_User,45-54,12.0
2886,2887,2887,58,Male,Giza,0.9,1,Etisalat,Fixed Broadband,Etisalat Home,2.7,Communication,190,30,2024,IS_Internet_User,55+,17.1
2887,2888,2888,26,Male,Upper Egypt,0.4,1,Vodafone,Mobile Data,Vodafone Red 80GB,5.5,Streaming,450,40,2022,IS_Internet_User,25-34,12.0
2888,2889,2889,29,Male,Delta,0.6,1,Orange,Mobile Data,Orange Go 20GB,5.1,Streaming,140,15,2016,IS_Internet_User,25-34,14.0
2889,2890,2890,25,Female,Upper Egypt,0.4,1,Vodafone,Fixed Broadband,Vodafone Max,5.5,Social Media,650,100,2016,IS_Internet_User,25-34,12.0
2890,2891,2891,74,Male,Cairo,0.95,1,Etisalat,Mobile Data,Etisalat Mix 80GB,2.3,News,410,40,2016,IS_Internet_User,55+,15.8
2891,2892,2892,31,Female,Alexandria,0.92,1,Orange,Fixed Broadband,Orange Extra,5.6,Work,330,50,2021,IS_Internet_User,25-34,13.7
2892,2893,2893,67,Female,Delta,0.6,1,WE,Fixed Broadband,WE Start,2.3,Communication,140,10,2017,IS_Internet_User,55+,14.0
2893,2894,2894,26,Female,Upper Egypt,0.4,0,No is Sim Owner,,,0.0,,0,0,2020,Cannot afford device,25-34,12.0
2894,2895,2895,56,Male,Giza,0.9,1,Etisalat,Mobile Data,Etisalat Mix 40GB,2.1,Communication,230,25,2022,IS_Internet_User,55+,17.1
2895,2896,2896,41,Female,Cairo,0.95,0,No is Sim Owner,,,0.0,,0,0,2024,Cannot afford device,35-44,15.8
2896,2897,2897,18,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 40GB,6.8,Streaming,200,20,2017,IS_Internet_User,15-24,14.0
2897,2898,2898,32,Female,Upper Egypt,0.4,0,WE,,,0.0,,0,0,2017,No internet coverage,25-34,12.0
2898,2899,2899,68,Female,Cairo,0.95,1,WE,Mobile Data,WE Mobile 40GB,3.1,Communication,200,20,2018,IS_Internet_User,55+,15.8
2899,2900,2900,31,Female,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 80GB,5.9,Social Media,350,30,2019,IS_Internet_User,25-34,12.0
2900,2901,2901,47,Male,Alexandria,0.92,1,Vodafone,Mobile Data,Vodafone Red 80GB,3.1,Communication,450,40,2023,IS_Internet_User,45-54,13.7
2901,2902,2902,42,Female,Delta,0.6,1,Etisalat,Mobile Data,Etisalat Mix 80GB,5.7,Streaming,410,40,2017,IS_Internet_User,35-44,14.0
2902,2903,2903,75,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 80GB,2.0,Communication,350,30,2019,IS_Internet_User,55+,17.1
2903,2904,2904,18,Female,Giza,0.9,1,Etisalat,Mobile Data,Etisalat Mix 20GB,5.3,Streaming,130,15,2022,IS_Internet_User,15-24,17.1
2904,2905,2905,47,Female,Delta,0.6,0,WE,,,0.0,,0,0,2023,No internet coverage,45-54,14.0
2905,2906,2906,28,Male,Giza,0.9,1,Orange,Mobile Data,Orange Go 20GB,4.7,Work,140,15,2018,IS_Internet_User,25-34,17.1
2906,2907,2907,36,Female,Upper Egypt,0.4,1,Vodafone,Fixed Broadband,Vodafone Max,4.1,Streaming,650,100,2015,IS_Internet_User,35-44,12.0
2907,2908,2908,20,Female,Giza,0.9,1,Etisalat,Mobile Data,Etisalat Mix 40GB,7.7,Streaming,230,25,2024,IS_Internet_User,15-24,17.1
2908,2909,2909,29,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 40GB,5.4,Streaming,200,20,2020,IS_Internet_User,25-34,14.0
2909,2910,2910,28,Female,Giza,0.9,1,Vodafone,Mobile Data,Vodafone Red 40GB,5.1,Streaming,260,25,2021,IS_Internet_User,25-34,17.1
2910,2911,2911,31,Male,Delta,0.6,1,Etisalat,Mobile Data,Etisalat Mix 80GB,6.6,Work,410,40,2021,IS_Internet_User,25-34,14.0
2911,2912,2912,28,Female,Cairo,0.95,1,Vodafone,Mobile Data,Vodafone Red 20GB,6.4,Streaming,150,15,2015,IS_Internet_User,25-34,15.8
2912,2913,2913,53,Female,Cairo,0.95,1,Orange,Mobile Data,Orange Go 40GB,4.2,News,240,25,2023,IS_Internet_User,45-54,15.8
2913,2914,2914,16,Female,Cairo,0.95,0,Orange,,,0.0,,0,0,2024,No internet coverage,15-24,15.8
2914,2915,2915,17,Female,Upper Egypt,0.4,1,Etisalat,Mobile Data,Etisalat Mix 80GB,5.8,Gaming,410,40,2022,IS_Internet_User,15-24,12.0
2915,2916,2916,27,Female,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 20GB,4.4,Social Media,120,10,2017,IS_Internet_User,25-34,12.0
2916,2917,2917,38,Female,Delta,0.6,1,WE,Fixed Broadband,WE Start,4.0,Work,140,10,2016,IS_Internet_User,35-44,14.0
2917,2918,2918,29,Male,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 40GB,4.4,Social Media,260,25,2018,IS_Internet_User,25-34,14.0
2918,2919,2919,47,Female,Upper Egypt,0.4,1,Vodafone,Mobile Data,Vodafone Red 40GB,4.6,Communication,260,25,2018,IS_Internet_User,45-54,12.0
2919,2920,2920,45,Female,Alexandria,0.92,0,No is Sim Owner,,,0.0,,0,0,2018,Physical disability,45-54,13.7
2920,2921,2921,16,Male,Delta,0.6,1,WE,Fixed Broadband,WE Start,7.4,Social Media,140,10,2022,IS_Internet_User,15-24,14.0
2921,2922,2922,71,Male,Upper Egypt,0.4,1,Vodafone,Mobile Data,Vodafone Red 20GB,2.9,Communication,150,15,2020,IS_Internet_User,55+,12.0
2922,2923,2923,33,Male,Upper Egypt,0.4,1,Orange,Mobile Data,Orange Go 80GB,5.4,Social Media,420,40,2018,IS_Internet_User,25-34,12.0
2923,2924,2924,66,Female,Delta,0.6,1,Orange,Mobile Data,Orange Go 80GB,3.2,News,420,40,2023,IS_Internet_User,55+,14.0
2924,2925,2925,69,Female,Upper Egypt,0.4,1,Etisalat,Mobile Data,Etisalat Mix 80GB,2.3,News,410,40,2015,IS_Internet_User,55+,12.0
2925,2926,2926,36,Male,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 20GB,4.4,Work,150,15,2023,IS_Internet_User,35-44,14.0
2926,2927,2927,68,Female,Upper Egypt,0.4,1,Orange,Mobile Data,Orange Go 20GB,2.8,Communication,140,15,2022,IS_Internet_User,55+,12.0
2927,2928,2928,22,Male,Alexandria,0.92,1,Orange,Mobile Data,Orange Go 80GB,5.2,Social Media,420,40,2018,IS_Internet_User,15-24,13.7
2928,2929,2929,42,Male,Giza,0.9,1,Vodafone,Fixed Broadband,Vodafone Basic,3.3,Streaming,200,30,2020,IS_Internet_User,35-44,17.1
2929,2930,2930,27,Female,Upper Egypt,0.4,1,Orange,Mobile Data,Orange Go 20GB,6.1,Social Media,140,15,2020,IS_Internet_User,25-34,12.0
2930,2931,2931,23,Female,Cairo,0.95,1,Orange,Mobile Data,Orange Go 20GB,6.6,Streaming,140,15,2017,IS_Internet_User,15-24,15.8
2931,2932,2932,47,Male,Cairo,0.95,1,WE,Fixed Broadband,WE Gold,3.6,Communication,700,100,2016,IS_Internet_User,45-54,15.8
2932,2933,2933,68,Male,Giza,0.9,1,Vodafone,Mobile Data,Vodafone Red 80GB,1.9,Communication,450,40,2018,IS_Internet_User,55+,17.1
2933,2934,2934,41,Male,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 20GB,4.4,Work,150,15,2015,IS_Internet_User,35-44,14.0
2934,2935,2935,38,Male,Giza,0.9,1,Orange,Mobile Data,Orange Go 40GB,3.5,Streaming,240,25,2023,IS_Internet_User,35-44,17.1
2935,2936,2936,21,Female,Delta,0.6,1,WE,Fixed Broadband,WE Bronze,5.3,Social Media,250,30,2018,IS_Internet_User,15-24,14.0
2936,2937,2937,40,Male,Giza,0.9,1,WE,Fixed Broadband,WE Silver,3.9,Work,400,50,2018,IS_Internet_User,35-44,17.1
2937,2938,2938,17,Male,Delta,0.6,1,Etisalat,Mobile Data,Etisalat Mix 40GB,5.2,Social Media,230,25,2023,IS_Internet_User,15-24,14.0
2938,2939,2939,54,Male,Cairo,0.95,1,Vodafone,Mobile Data,Vodafone Red 40GB,4.0,News,260,25,2020,IS_Internet_User,45-54,15.8
2939,2940,2940,28,Male,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 20GB,4.4,Work,120,10,2022,IS_Internet_User,25-34,13.7
2940,2941,2941,67,Male,Cairo,0.95,1,Vodafone,Fixed Broadband,Vodafone Plus,1.9,News,350,50,2021,IS_Internet_User,55+,15.8
2941,2942,2942,44,Male,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 80GB,4.6,News,350,30,2021,IS_Internet_User,35-44,12.0
2942,2943,2943,25,Female,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 20GB,4.3,Work,120,10,2023,IS_Internet_User,25-34,13.7
2943,2944,2944,18,Male,Delta,0.6,0,No is Sim Owner,,,0.0,,0,0,2016,Cannot afford device,15-24,14.0
2944,2945,2945,42,Female,Upper Egypt,0.4,1,WE,Fixed Broadband,WE Gold,5.8,Work,700,100,2023,IS_Internet_User,35-44,12.0
2945,2946,2946,63,Female,Alexandria,0.92,1,Etisalat,Fixed Broadband,Etisalat Power,3.1,News,340,50,2017,IS_Internet_User,55+,13.7
2946,2947,2947,59,Male,Upper Egypt,0.4,1,Vodafone,Mobile Data,Vodafone Red 20GB,2.0,News,150,15,2017,IS_Internet_User,55+,12.0
2947,2948,2948,17,Male,Alexandria,0.92,0,No is Sim Owner,,,0.0,,0,0,2024,Cannot afford device,15-24,13.7
2948,2949,2949,64,Male,Cairo,0.95,1,WE,Mobile Data,WE Mobile 80GB,2.2,News,350,30,2017,IS_Internet_User,55+,15.8
2949,2950,2950,27,Female,Giza,0.9,1,WE,Fixed Broadband,WE Start,5.9,Streaming,140,10,2018,IS_Internet_User,25-34,17.1
2950,2951,2951,30,Female,Upper Egypt,0.4,1,Vodafone,Mobile Data,Vodafone Red 20GB,5.8,Work,150,15,2018,IS_Internet_User,25-34,12.0
2951,2952,2952,46,Female,Cairo,0.95,1,Orange,Mobile Data,Orange Go 20GB,4.3,News,140,15,2019,IS_Internet_User,45-54,15.8
2952,2953,2953,36,Female,Cairo,0.95,1,WE,Fixed Broadband,WE Silver,5.4,Streaming,400,50,2016,IS_Internet_User,35-44,15.8
2953,2954,2954,33,Male,Cairo,0.95,0,No is Sim Owner,,,0.0,,0,0,2018,Cannot afford device,25-34,15.8
2954,2955,2955,67,Female,Delta,0.6,1,Vodafone,Fixed Broadband,Vodafone Max,2.8,Communication,650,100,2018,IS_Internet_User,55+,14.0
2955,2956,2956,54,Female,Alexandria,0.92,1,Vodafone,Fixed Broadband,Vodafone Plus,4.5,News,350,50,2019,IS_Internet_User,45-54,13.7
2956,2957,2957,70,Male,Giza,0.9,0,Vodafone,,,0.0,,0,0,2017,No internet coverage,55+,17.1
2957,2958,2958,46,Female,Alexandria,0.92,1,WE,Fixed Broadband,WE Silver,3.5,Communication,400,50,2020,IS_Internet_User,45-54,13.7
2958,2959,2959,31,Female,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 80GB,4.9,Work,450,40,2024,IS_Internet_User,25-34,14.0
2959,2960,2960,48,Male,Alexandria,0.92,1,WE,Fixed Broadband,WE Gold,4.4,News,700,100,2015,IS_Internet_User,45-54,13.7
2960,2961,2961,70,Male,Upper Egypt,0.4,0,WE,,,0.0,,0,0,2019,Low digital literacy,55+,12.0
2961,2962,2962,37,Female,Cairo,0.95,1,Vodafone,Fixed Broadband,Vodafone Basic,4.3,Work,200,30,2016,IS_Internet_User,35-44,15.8
2962,2963,2963,27,Male,Cairo,0.95,1,WE,Mobile Data,WE Mobile 40GB,5.9,Streaming,200,20,2024,IS_Internet_User,25-34,15.8
2963,2964,2964,28,Female,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 80GB,6.1,Streaming,350,30,2021,IS_Internet_User,25-34,13.7
2964,2965,2965,25,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 20GB,5.5,Work,120,10,2022,IS_Internet_User,25-34,14.0
2965,2966,2966,22,Female,Delta,0.6,1,Vodafone,Fixed Broadband,Vodafone Basic,5.4,Streaming,200,30,2015,IS_Internet_User,15-24,14.0
2966,2967,2967,32,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 80GB,6.7,Streaming,350,30,2023,IS_Internet_User,25-34,14.0
2967,2968,2968,31,Female,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 20GB,5.0,Streaming,120,10,2018,IS_Internet_User,25-34,12.0
2968,2969,2969,26,Male,Delta,0.6,1,Vodafone,Fixed Broadband,Vodafone Plus,5.9,Work,350,50,2015,IS_Internet_User,25-34,14.0
2969,2970,2970,53,Female,Delta,0.6,0,Vodafone,,,0.0,,0,0,2017,Low digital literacy,45-54,14.0
2970,2971,2971,48,Female,Cairo,0.95,1,WE,Mobile Data,WE Mobile 20GB,2.8,Communication,120,10,2015,IS_Internet_User,45-54,15.8
2971,2972,2972,66,Female,Giza,0.9,1,Vodafone,Fixed Broadband,Vodafone Plus,2.7,News,350,50,2019,IS_Internet_User,55+,17.1
2972,2973,2973,32,Female,Cairo,0.95,1,Orange,Fixed Broadband,Orange Home,4.3,Streaming,180,30,2021,IS_Internet_User,25-34,15.8
2973,2974,2974,19,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 40GB,5.6,Streaming,200,20,2024,IS_Internet_User,15-24,14.0
2974,2975,2975,22,Male,Upper Egypt,0.4,1,Orange,Fixed Broadband,Orange Home,6.5,Social Media,180,30,2021,IS_Internet_User,15-24,12.0
2975,2976,2976,40,Female,Upper Egypt,0.4,0,Orange,,,0.0,,0,0,2020,No internet coverage,35-44,12.0
2976,2977,2977,45,Female,Giza,0.9,1,Vodafone,Mobile Data,Vodafone Red 40GB,2.8,News,260,25,2018,IS_Internet_User,45-54,17.1
2977,2978,2978,56,Male,Giza,0.9,1,Etisalat,Fixed Broadband,Etisalat Power,2.8,News,340,50,2022,IS_Internet_User,55+,17.1
2978,2979,2979,52,Male,Upper Egypt,0.4,1,Orange,Mobile Data,Orange Go 80GB,3.0,News,420,40,2024,IS_Internet_User,45-54,12.0
2979,2980,2980,21,Female,Cairo,0.95,1,WE,Mobile Data,WE Mobile 80GB,5.4,Streaming,350,30,2015,IS_Internet_User,15-24,15.8
2980,2981,2981,17,Female,Cairo,0.95,1,WE,Mobile Data,WE Mobile 80GB,5.8,Social Media,350,30,2018,IS_Internet_User,15-24,15.8
2981,2982,2982,51,Female,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 40GB,3.3,News,200,20,2024,IS_Internet_User,45-54,12.0
2982,2983,2983,31,Female,Giza,0.9,1,Vodafone,Mobile Data,Vodafone Red 80GB,5.2,Streaming,450,40,2020,IS_Internet_User,25-34,17.1
2983,2984,2984,19,Female,Upper Egypt,0.4,1,Orange,Mobile Data,Orange Go 40GB,7.4,Streaming,240,25,2019,IS_Internet_User,15-24,12.0
2984,2985,2985,46,Male,Giza,0.9,0,Vodafone,,,0.0,,0,0,2021,No internet coverage,45-54,17.1
2985,2986,2986,34,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 80GB,6.5,Social Media,350,30,2019,IS_Internet_User,25-34,14.0
2986,2987,2987,24,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 40GB,6.1,Streaming,200,20,2015,IS_Internet_User,15-24,17.1
2987,2988,2988,71,Male,Upper Egypt,0.4,0,WE,,,0.0,,0,0,2017,No internet coverage,55+,12.0
2988,2989,2989,38,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 40GB,3.2,Work,200,20,2018,IS_Internet_User,35-44,17.1
2989,2990,2990,73,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 80GB,2.8,News,350,30,2016,IS_Internet_User,55+,14.0
2990,2991,2991,38,Male,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 80GB,3.6,Work,350,30,2017,IS_Internet_User,35-44,12.0
2991,2992,2992,46,Female,Delta,0.6,0,Vodafone,,,0.0,,0,0,2020,No internet coverage,45-54,14.0
2992,2993,2993,39,Male,Alexandria,0.92,0,WE,,,0.0,,0,0,2019,Low digital literacy,35-44,13.7
2993,2994,2994,51,Male,Alexandria,0.92,1,WE,Mobile Data,WE Mobile 80GB,3.4,News,350,30,2015,IS_Internet_User,45-54,13.7
2994,2995,2995,62,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 80GB,1.8,News,350,30,2021,IS_Internet_User,55+,17.1
2995,2996,2996,36,Male,Delta,0.6,1,Orange,Fixed Broadband,Orange Ultra,3.9,News,600,100,2017,IS_Internet_User,35-44,14.0
2996,2997,2997,30,Male,Delta,0.6,0,No is Sim Owner,,,0.0,,0,0,2022,Cannot afford device,25-34,14.0
2997,2998,2998,30,Female,Upper Egypt,0.4,1,Vodafone,Fixed Broadband,Vodafone Max,7.1,Social Media,650,100,2018,IS_Internet_User,25-34,12.0
2998,2999,2999,65,Female,Delta,0.6,1,WE,Fixed Broadband,WE Gold,3.5,News,700,100,2016,IS_Internet_User,55+,14.0
2999,3000,3000,44,Female,Upper Egypt,0.4,1,Orange,Mobile Data,Orange Go 40GB,4.8,Work,240,25,2018,IS_Internet_User,35-44,12.0
3000,3001,3001,39,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 20GB,4.8,News,120,10,2023,IS_Internet_User,35-44,17.1
3001,3002,3002,23,Male,Upper Egypt,0.4,1,Vodafone,Mobile Data,Vodafone Red 40GB,5.9,Social Media,260,25,2021,IS_Internet_User,15-24,12.0
3002,3003,3003,17,Male,Delta,0.6,0,Vodafone,,,0.0,,0,0,2018,No perceived need,15-24,14.0
3003,3004,3004,61,Male,Giza,0.9,1,WE,Mobile Data,WE Mobile 40GB,2.1,News,200,20,2015,IS_Internet_User,55+,17.1
3004,3005,3005,29,Female,Alexandria,0.92,1,Orange,Mobile Data,Orange Go 80GB,4.9,Social Media,420,40,2023,IS_Internet_User,25-34,13.7
3005,3006,3006,55,Male,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 80GB,1.8,News,450,40,2024,IS_Internet_User,55+,14.0
3006,3007,3007,39,Male,Delta,0.6,1,Etisalat,Mobile Data,Etisalat Mix 20GB,4.0,Streaming,130,15,2022,IS_Internet_User,35-44,14.0
3007,3008,3008,52,Male,Cairo,0.95,1,Etisalat,Mobile Data,Etisalat Mix 40GB,4.4,News,230,25,2019,IS_Internet_User,45-54,15.8
3008,3009,3009,38,Female,Cairo,0.95,1,Vodafone,Mobile Data,Vodafone Red 20GB,5.2,Work,150,15,2015,IS_Internet_User,35-44,15.8
3009,3010,3010,37,Female,Delta,0.6,1,WE,Mobile Data,WE Mobile 40GB,3.6,Work,200,20,2017,IS_Internet_User,35-44,14.0
3010,3011,3011,69,Male,Delta,0.6,1,Etisalat,Mobile Data,Etisalat Mix 20GB,2.7,Communication,130,15,2023,IS_Internet_User,55+,14.0
3011,3012,3012,47,Female,Giza,0.9,1,WE,Mobile Data,WE Mobile 20GB,3.8,News,120,10,2021,IS_Internet_User,45-54,17.1
3012,3013,3013,24,Male,Cairo,0.95,1,WE,Mobile Data,WE Mobile 20GB,7.5,Social Media,120,10,2018,IS_Internet_User,15-24,15.8
3013,3014,3014,49,Female,Alexandria,0.92,1,WE,Fixed Broadband,WE Start,3.4,News,140,10,2022,IS_Internet_User,45-54,13.7
3014,3015,3015,66,Female,Cairo,0.95,1,WE,Fixed Broadband,WE Gold,3.5,News,700,100,2024,IS_Internet_User,55+,15.8
3015,3016,3016,44,Male,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 20GB,4.0,Work,120,10,2017,IS_Internet_User,35-44,12.0
3016,3017,3017,49,Male,Cairo,0.95,1,WE,Mobile Data,WE Mobile 20GB,3.9,News,120,10,2018,IS_Internet_User,45-54,15.8
3017,3018,3018,24,Male,Giza,0.9,1,Vodafone,Mobile Data,Vodafone Red 40GB,6.3,Gaming,260,25,2018,IS_Internet_User,15-24,17.1
3018,3019,3019,29,Female,Upper Egypt,0.4,1,WE,Mobile Data,WE Mobile 20GB,5.8,Streaming,120,10,2022,IS_Internet_User,25-34,12.0
3019,3020,3020,36,Male,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 80GB,5.8,Work,450,40,2016,IS_Internet_User,35-44,14.0
3020,3021,3021,42,Female,Upper Egypt,0.4,1,Vodafone,Fixed Broadband,Vodafone Max,5.9,Work,650,100,2015,IS_Internet_User,35-44,12.0
3021,3022,3022,66,Female,Upper Egypt,0.4,1,Vodafone,Mobile Data,Vodafone Red 80GB,1.9,News,450,40,2023,IS_Internet_User,55+,12.0
3022,3023,3023,52,Female,Upper Egypt,0.4,0,WE,,,0.0,,0,0,2022,Low digital literacy,45-54,12.0
3023,3024,3024,50,Male,Alexandria,0.92,0,No is Sim Owner,,,0.0,,0,0,2019,Cannot afford device,45-54,13.7
3024,3025,3025,35,Female,Delta,0.6,1,Vodafone,Mobile Data,Vodafone Red 20GB,4.1,Work,150,15,2017,IS_Internet_User,35-44,14.0
3025,3026,3026,32,Female,Giza,0.9,1,Etisalat,Mobile Data,Etisalat Mix 20GB,5.7,Streaming,130,15,2024,IS_Internet_User,25-34,17.1
3026,3027,3027,25,Female,Delta,0.6,0,WE,,,0.0,,0,0,2021,No internet coverage,25-34,14.0
3027,3028,3028,21,Male,Giza,0.9,1,WE,Fixed Broadband,WE Silver,7.3,Social Media,400,50,2018,IS_Internet_User,15-24,17.1
3028,3029,3029,52,Male,Cairo,0.95,1,WE,Mobile Data,WE Mobile 80GB,3.3,Communication,350,30,2017,IS_Internet_User,45-54,15.8
